fecha,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
2024-10-05,65,84,86,62,40,26,29,45,62,55,76,12,11,99,31,97,28,6,50,19
2024-10-06,89,43,44,38,11,62,15,63,40,85,52,88,2,72,55,16,10,73,37,7
2024-10-07,69,29,30,8,42,91,86,33,30,86,73,20,89,91,34,89,66,87,38,39
2024-10-08,50,26,53,50,18,89,10,88,53,48,85,45,30,15,68,83,51,28,94,64
2024-10-09,54,79,33,73,35,25,23,88,80,20,7,15,30,60,66,11,45,52,25,72
2024-10-10,59,73,69,89,67,80,50,23,9,48,79,58,2,23,44,40,69,17,36,53
2024-10-11,98,92,38,33,94,86,71,62,72,70,83,72,65,93,94,41,99,39,24,20
2024-10-12,11,36,96,32,91,10,14,16,54,99,20,33,85,53,34,42,73,36,66,80
2024-10-13,5,74,94,8,8,61,67,46,93,12,11,1,82,9,60,92,5,11,87,27
2024-10-14,42,58,71,18,87,77,9,10,70,47,45,21,71,11,37,72,98,21,63,6
2024-10-15,26,9,83,41,89,4,69,51,69,96,97,83,21,75,95,34,34,47,69,24
2024-10-16,15,28,64,4,92,55,10,72,28,76,88,50,18,47,57,35,76,27,84,43
2024-10-17,58,5,21,43,73,97,7,93,30,98,4,50,77,35,97,92,33,0,17,3
2024-10-18,67,14,47,18,86,29,69,58,37,75,11,71,17,8,96,17,26,1,67,75
2024-10-19,2,51,84,78,80,6,28,52,51,75,91,71,48,59,0,45,11,73,78,99
2024-10-20,46,8,13,90,19,36,13,81,30,37,74,59,59,5,21,27,99,22,37,19
2024-10-21,47,0,80,88,49,84,0,43,17,39,42,67,80,94,29,68,83,40,56,68
2024-10-22,7,62,54,30,99,8,95,63,5,18,78,19,4,54,99,37,44,77,59,27
2024-10-23,54,46,1,10,60,14,76,49,8,95,83,63,74,66,1,62,24,94,40,70
2024-10-24,14,47,10,40,56,63,39,15,65,1,80,67,77,97,32,53,63,58,63,94
2024-10-25,48,86,63,78,32,32,93,83,50,46,25,20,22,94,26,44,68,64,77,37
2024-10-26,33,50,63,99,58,76,92,0,25,0,90,38,58,48,75,36,1,35,47,40
2024-10-27,27,9,2,91,6,39,7,11,64,92,34,74,78,64,86,18,7,45,53,37
2024-10-28,92,12,93,42,83,37,50,68,47,87,53,1,79,49,67,32,69,72,99,36
2024-10-29,21,48,69,48,86,96,97,12,24,29,92,78,12,43,92,20,55,68,6,43
2024-10-30,91,1,63,87,42,25,72,36,33,26,96,74,13,29,89,82,35,70,10,14
2024-10-31,90,54,13,49,46,99,1,73,75,77,77,70,42,4,96,24,30,15,33,32
2024-11-01,35,40,66,97,52,99,5,37,3,59,97,21,71,76,10,43,13,35,80,29
2024-11-02,93,77,26,42,61,60,56,37,94,8,63,3,55,18,8,5,95,12,35,47
2024-11-03,2,92,1,91,3,41,78,2,80,47,47,18,23,79,1,31,32,27,31,12
2024-11-04,16,55,56,92,53,43,9,73,44,75,19,61,72,36,47,6,27,16,37,8
2024-11-05,82,73,86,94,56,74,49,78,53,73,27,68,57,24,68,37,62,65,67,68
2024-11-06,41,62,90,6,78,12,46,16,78,3,70,40,26,96,29,21,43,30,72,3
2024-11-07,69,42,78,33,1,76,13,47,83,92,24,83,77,92,81,8,94,2,34,38
2024-11-08,48,23,12,83,64,47,77,91,22,32,93,54,28,15,98,53,86,63,44,85
2024-11-09,35,76,45,89,50,32,72,86,85,47,44,14,3,93,72,57,58,2,45,92
2024-11-10,46,58,37,10,32,8,57,98,36,85,4,50,65,31,9,21,7,88,0,6
2024-11-11,79,29,36,30,89,92,92,30,20,82,84,35,57,39,1,41,89,85,10,30
2024-11-12,7,29,29,5,89,83,92,74,76,78,67,17,17,50,69,2,54,88,12,31
2024-11-13,98,32,2,68,98,23,21,43,53,81,99,81,29,78,63,49,63,43,63,73
2024-11-14,1,61,15,33,44,97,32,81,33,22,43,8,81,49,68,79,40,45,25,71
2024-11-15,83,57,3,71,66,34,40,49,79,68,51,80,85,5,6,47,78,10,86,13
2024-11-16,69,80,4,84,84,14,20,86,96,48,12,27,33,63,72,60,89,1,38,29
2024-11-17,75,68,89,31,85,53,15,82,23,76,53,51,53,97,58,4,95,28,47,82
2024-11-18,8,23,87,11,51,18,35,79,95,57,36,8,40,81,75,35,16,54,83,56
2024-11-19,54,70,12,61,7,15,5,61,96,14,47,89,85,42,74,4,75,72,58,11
2024-11-20,29,17,5,89,18,20,70,32,40,5,92,99,36,21,70,75,15,48,19,23
2024-11-21,49,39,47,38,7,7,26,52,21,62,76,89,94,36,94,87,31,36,16,86
2024-11-22,52,20,80,85,63,39,22,76,77,51,74,19,52,32,99,42,20,19,99,99
2024-11-23,79,48,66,70,13,14,39,37,46,30,61,75,87,40,29,15,56,3,85,47
2024-11-24,60,40,0,78,47,40,75,34,64,72,98,76,2,62,61,12,75,37,62,26
2024-11-25,17,39,20,98,72,3,38,91,59,48,53,30,38,19,71,23,42,92,40,33
2024-11-26,42,24,73,67,25,42,53,86,33,57,93,26,72,65,14,98,78,42,55,36
2024-11-27,26,89,58,36,85,44,18,15,94,38,39,53,57,43,93,33,11,99,21,94
2024-11-28,84,77,13,3,17,40,79,39,3,7,46,2,75,24,48,79,55,88,84,17
2024-11-29,2,86,65,91,8,98,98,26,5,37,43,26,5,86,21,87,25,84,28,10
2024-11-30,82,27,30,40,60,63,7,95,5,83,71,28,59,54,66,73,51,71,19,69
2024-12-01,42,94,85,0,76,60,71,25,79,14,89,43,10,70,38,25,66,33,21,60
2024-12-02,35,5,22,45,57,48,91,34,86,47,68,54,10,42,67,27,33,70,73,53
2024-12-03,73,84,50,69,1,2,60,63,29,61,10,76,35,57,97,51,52,10,4,92
2024-12-04,86,81,99,9,76,11,63,71,69,26,88,56,91,44,34,89,81,8,43,7
2024-12-05,87,47,26,7,29,36,97,99,46,91,79,76,26,74,99,83,54,0,37,65
2024-12-06,13,40,71,89,70,61,22,67,83,43,88,33,63,84,88,46,46,94,46,0
2024-12-07,48,60,74,7,57,61,67,27,76,78,13,77,61,43,77,12,35,89,14,92
2024-12-08,62,0,15,5,77,25,56,85,90,84,50,14,34,33,99,80,32,41,27,40
2024-12-09,8,83,53,60,19,45,46,9,3,61,57,64,89,99,83,2,30,77,90,91
2024-12-10,67,84,16,39,8,29,77,18,74,76,87,96,74,67,78,18,73,90,45,2
2024-12-11,33,9,62,83,9,42,67,90,22,52,1,39,34,17,14,36,6,90,95,86
2024-12-12,0,34,43,32,80,67,19,8,59,84,63,24,55,53,78,42,72,25,2,76
2024-12-13,98,98,75,66,37,92,48,72,56,89,68,30,91,17,21,35,36,82,43,87
2024-12-14,33,38,76,24,12,13,23,60,4,66,76,74,63,43,98,9,75,38,82,62
2024-12-15,13,83,7,81,56,15,59,55,31,81,12,13,24,86,16,80,77,60,46,35
2024-12-16,21,69,46,27,32,13,4,43,97,94,13,55,34,64,2,54,46,56,15,61
2024-12-17,29,50,86,9,39,54,41,47,72,66,47,25,25,76,45,32,68,50,44,13
2024-12-18,90,83,83,18,50,94,92,3,0,51,21,21,46,4,66,35,7,84,52,91
2024-12-19,0,58,46,93,17,54,17,85,33,45,68,27,12,44,36,35,0,77,73,70
2024-12-20,41,49,66,95,28,74,61,63,9,76,41,32,43,87,65,0,23,69,87,53
2024-12-21,59,28,14,43,53,56,19,7,33,80,27,68,25,23,21,42,26,36,57,83
2024-12-22,76,43,30,65,43,75,85,28,38,2,42,43,91,40,42,32,10,60,21,52
2024-12-23,76,73,10,42,79,0,14,41,50,52,89,74,95,96,5,10,80,93,68,0
2024-12-24,9,96,8,90,37,93,19,97,52,76,21,13,23,74,0,68,10,66,30,90
2024-12-25,31,91,56,21,85,30,61,54,78,25,12,91,31,62,87,8,29,8,92,94
2024-12-26,90,36,47,91,88,1,17,40,75,38,20,82,34,11,63,86,57,99,87,24
2024-12-27,32,19,55,65,74,52,12,25,46,26,5,88,52,59,10,91,86,39,19,79
2024-12-28,57,83,48,89,71,35,75,32,42,39,41,72,24,32,51,27,13,70,59,94
2024-12-29,74,57,26,19,52,46,40,44,21,42,3,56,55,66,71,67,80,13,88,38
2024-12-30,66,12,22,93,13,46,9,9,99,63,63,27,15,61,24,27,42,22,93,57
2024-12-31,6,48,56,35,87,52,23,54,72,30,87,5,29,92,26,7,4,75,33,76
2025-01-01,65,75,91,81,15,90,33,80,52,17,68,66,90,41,73,51,55,34,36,80
2025-01-02,63,68,93,68,73,77,42,46,97,55,37,5,21,77,92,78,79,87,44,13
2025-01-03,61,90,44,81,87,7,42,45,43,26,48,72,67,92,73,75,28,3,51,77
2025-01-04,39,81,62,33,34,68,57,6,55,4,54,92,9,48,77,42,35,57,85,86
2025-01-05,27,96,16,21,70,86,18,32,7,46,51,59,18,27,75,10,0,38,57,89
2025-01-06,3,33,85,71,63,0,46,97,67,81,51,36,32,79,46,32,65,99,43,16
2025-01-07,64,40,58,99,45,30,98,66,30,31,60,36,77,19,19,23,87,9,60,86
2025-01-08,17,91,71,22,98,83,5,82,57,88,58,79,83,79,5,66,89,93,76,31
2025-01-09,85,2,77,48,87,50,42,84,32,48,84,1,34,83,87,16,44,34,97,56
2025-01-10,39,87,70,71,61,41,9,63,41,45,92,72,78,76,43,55,54,24,63,37
2025-01-11,5,97,41,34,62,45,97,5,81,2,18,17,34,87,24,51,47,23,46,84
2025-01-12,69,39,26,51,22,15,4,1,97,36,3,58,47,57,54,10,74,37,99,59
2025-01-13,49,36,53,47,52,97,40,28,42,5,45,92,20,8,1,64,76,67,64,81
2025-01-14,85,33,57,65,34,63,65,0,8,73,7,50,4,82,55,20,86,11,90,97
2025-01-15,65,83,82,45,12,8,10,51,3,48,28,87,9,68,8,52,33,54,7,50
2025-01-16,50,84,5,12,98,48,71,29,63,42,83,43,67,33,20,21,56,49,70,84
2025-01-17,3,79,86,71,67,93,88,36,64,53,10,23,50,45,57,79,80,27,26,61
2025-01-18,37,95,63,25,10,72,32,19,25,69,65,10,66,61,80,8,27,80,43,90
2025-01-19,69,5,45,29,76,14,88,72,58,56,95,86,92,82,35,16,29,96,96,20
2025-01-20,22,65,55,56,90,55,58,66,51,58,74,91,93,66,26,86,69,36,62,42
2025-01-21,83,33,43,79,20,56,44,36,10,1,61,56,93,30,4,46,4,25,66,45
2025-01-22,32,79,33,16,27,95,25,36,17,64,27,20,58,76,59,49,97,28,47,19
2025-01-23,50,48,77,45,14,94,26,24,90,66,88,28,5,43,24,73,21,7,47,28
2025-01-24,25,31,30,44,57,53,59,12,5,93,22,83,6,67,60,46,37,86,70,64
2025-01-25,92,6,74,96,97,17,80,5,69,64,45,34,23,34,9,30,50,51,57,72
2025-01-26,11,85,36,19,17,80,47,25,93,58,63,24,39,30,24,89,12,8,38,65
2025-01-27,31,20,5,83,73,64,73,84,26,79,10,93,56,76,48,40,70,32,59,0
2025-01-28,83,16,61,85,68,47,50,43,3,77,95,72,89,87,35,36,45,9,4,0
2025-01-29,52,53,7,17,74,53,77,20,57,23,96,92,32,15,14,17,63,17,18,40
2025-01-30,79,13,15,7,6,16,79,98,20,18,16,4,84,51,33,20,17,11,66,65
2025-01-31,12,21,81,53,17,65,84,32,76,84,34,92,40,10,75,17,20,65,50,7
2025-02-01,80,2,19,62,76,45,45,93,30,54,64,92,76,11,76,62,77,9,92,79
2025-02-02,84,88,9,79,70,68,38,26,60,28,91,60,35,2,16,29,16,54,72,88
2025-02-03,64,57,23,87,31,70,74,4,65,93,69,47,40,14,22,88,39,16,39,43
2025-02-04,33,1,36,89,27,36,71,15,84,54,53,12,6,84,22,43,50,2,70,54
2025-02-05,90,13,16,25,30,94,56,27,21,52,20,8,62,66,7,50,57,63,0,79
2025-02-06,52,41,43,45,85,68,28,1,37,18,60,64,32,86,98,46,47,7,87,14
2025-02-07,62,64,34,9,65,34,15,91,48,70,30,14,3,34,5,99,23,12,82,79
2025-02-08,99,24,4,72,80,35,93,77,40,71,0,33,16,30,20,71,82,18,41,59
2025-02-09,14,36,19,56,90,46,67,72,99,62,18,1,13,12,52,43,61,7,82,10
2025-02-10,68,69,56,17,61,92,80,12,33,78,19,71,91,28,9,46,31,50,30,50
2025-02-11,15,17,38,8,98,32,19,70,42,95,5,47,23,70,54,23,52,77,97,22
2025-02-12,5,56,30,74,76,18,44,2,72,54,97,33,65,57,55,42,37,23,69,70
2025-02-13,66,97,32,16,5,13,26,5,94,32,93,37,54,59,39,35,66,90,74,44
2025-02-14,78,63,51,88,50,43,66,43,28,51,93,50,98,82,48,33,64,95,41,21
2025-02-15,13,51,44,51,48,57,31,47,42,52,44,65,71,40,73,91,76,77,73,39
2025-02-16,95,19,29,20,48,74,25,96,66,93,60,58,96,94,69,11,11,3,14,54
2025-02-17,44,69,89,37,86,89,67,83,92,45,50,51,46,94,9,36,90,77,28,66
2025-02-18,0,53,91,61,90,7,53,68,3,86,25,86,27,98,88,85,68,40,45,58
2025-02-19,26,25,48,52,79,74,62,65,87,5,57,6,11,47,39,73,81,79,57,0
2025-02-20,2,19,26,46,38,15,9,2,6,0,3,44,67,41,26,61,63,71,28,95
2025-02-21,17,96,63,27,19,23,64,95,86,98,32,38,74,25,33,28,40,77,0,2
2025-02-22,0,63,36,47,46,20,79,18,68,73,25,70,21,52,71,14,67,13,7,34
2025-02-23,21,14,25,76,86,93,95,62,69,30,89,34,73,78,97,3,25,47,79,72
2025-02-24,7,85,41,85,88,91,78,75,51,55,51,51,21,32,17,71,42,24,79,89
2025-02-25,0,87,2,70,87,23,94,72,98,19,12,66,51,81,42,0,48,66,31,50
2025-02-26,60,71,23,26,68,35,75,26,75,15,45,19,51,70,52,16,92,0,73,72
2025-02-27,89,86,15,94,15,56,15,37,79,93,32,43,80,59,89,32,18,54,46,88
2025-02-28,8,4,17,67,32,9,88,76,88,11,31,62,7,99,99,51,99,93,60,8
2025-03-01,12,29,82,53,83,71,81,26,70,7,68,48,33,69,0,77,53,43,52,27
2025-03-02,61,22,92,77,88,71,8,52,70,61,68,53,63,56,7,58,46,50,7,90
2025-03-03,83,5,89,84,77,93,65,12,15,7,41,16,3,51,30,19,70,57,55,35
2025-03-04,75,15,44,38,79,18,98,15,44,60,42,87,64,68,88,12,44,40,75,84
2025-03-05,44,11,76,78,27,17,14,10,29,71,28,83,33,70,21,11,24,62,66,62
2025-03-06,42,55,94,7,8,49,80,87,73,22,75,21,1,15,96,71,14,31,88,71
2025-03-07,24,97,58,54,58,73,26,2,65,47,81,92,61,59,63,7,36,65,52,78
2025-03-08,11,63,83,66,7,66,85,14,61,48,22,44,42,57,74,9,20,64,12,65
2025-03-09,65,33,98,47,96,17,93,57,98,59,93,34,63,3,58,37,82,49,52,98
2025-03-10,89,93,16,88,42,85,50,66,25,19,55,14,62,3,19,27,16,11,76,41
2025-03-11,25,30,79,22,76,72,6,90,56,83,31,68,60,27,85,81,67,86,21,71
2025-03-12,28,93,56,84,17,31,76,35,8,65,11,55,83,58,50,22,16,1,80,3
2025-03-13,85,39,91,15,81,86,41,98,21,11,97,25,2,39,99,84,9,35,53,79
2025-03-14,19,9,73,2,51,70,66,51,78,59,82,58,43,59,42,20,47,94,58,72
2025-03-15,65,46,40,19,1,86,27,59,46,10,3,94,36,31,8,0,72,88,25,44
2025-03-16,62,16,37,48,64,98,49,25,65,11,0,37,6,47,32,89,17,69,63,99
2025-03-17,56,80,35,7,40,67,25,13,10,52,33,76,63,93,98,0,23,24,87,13
2025-03-18,41,5,47,3,72,51,99,98,78,29,11,15,69,13,28,9,5,38,41,19
2025-03-19,92,60,29,83,55,44,75,36,80,0,24,53,83,74,93,26,92,11,19,46
2025-03-20,21,3,63,40,92,98,92,51,30,95,37,37,63,63,10,19,0,9,34,94
2025-03-21,79,22,11,99,72,52,97,95,11,63,68,86,49,67,35,40,56,21,79,49
2025-03-22,85,78,56,68,84,33,72,92,3,49,14,38,82,19,3,28,77,10,58,74
2025-03-23,57,93,75,8,85,54,96,98,16,24,65,5,40,98,52,33,18,75,93,92
2025-03-24,6,7,99,95,21,19,58,31,71,20,80,28,13,34,1,64,6,14,79,50
2025-03-25,59,28,97,98,36,78,80,91,86,43,36,93,40,52,9,29,16,8,37,51
2025-03-26,77,60,82,23,79,5,27,44,95,9,26,15,42,32,9,48,48,63,84,97
2025-03-27,10,33,97,56,39,43,84,86,29,30,69,6,84,0,46,79,91,62,53,69
2025-03-28,84,1,60,76,92,39,90,63,33,98,5,86,52,58,83,92,89,46,71,75
2025-03-29,34,30,82,53,22,88,49,87,16,89,40,29,36,60,30,64,50,65,33,25
2025-03-30,67,52,14,65,27,36,85,20,43,8,45,92,55,86,54,5,50,23,43,23
2025-03-31,11,21,40,82,76,3,77,3,7,76,39,32,37,52,60,67,9,16,43,86
2025-04-01,76,18,28,37,85,97,7,48,36,32,49,71,59,42,72,41,65,16,33,56
2025-04-02,91,1,72,48,74,11,59,42,31,3,52,34,92,75,8,30,25,68,57,35
2025-04-03,22,44,25,18,81,96,75,6,93,45,26,77,0,3,75,16,47,52,99,32
2025-04-04,30,47,48,54,87,70,86,38,77,96,7,43,59,58,51,82,21,96,80,29
2025-04-05,3,72,2,48,58,97,31,71,95,46,12,12,38,32,31,48,53,26,44,65
2025-04-06,55,75,27,37,55,90,61,28,3,51,95,66,42,7,11,74,31,29,23,89
2025-04-07,30,17,36,71,41,76,68,35,87,7,73,50,32,40,58,27,60,53,76,17
2025-04-08,35,51,72,33,30,89,10,72,80,26,43,51,77,87,39,34,35,19,5,88
2025-04-09,31,1,14,94,6,69,78,74,33,63,28,41,83,60,46,68,74,93,76,47
2025-04-10,21,47,43,59,62,21,80,41,78,1,76,54,42,14,88,5,11,84,68,84
2025-04-11,97,34,80,3,91,63,90,56,63,92,30,34,85,96,66,43,11,60,82,10
2025-04-12,29,10,33,57,13,47,1,82,67,64,84,13,96,4,44,0,92,47,27,44
2025-04-13,95,23,34,1,21,88,47,9,83,84,97,6,43,88,11,36,90,9,72,94
2025-04-14,60,87,79,80,62,7,39,83,20,30,51,42,81,97,10,1,77,7,23,34
2025-04-15,29,64,27,60,69,2,36,5,76,5,86,84,51,94,36,30,11,72,42,97
2025-04-16,87,51,45,23,15,24,55,14,88,96,26,64,41,52,77,60,66,14,23,86
2025-04-17,96,55,20,51,47,66,32,88,97,91,98,13,25,76,46,96,14,30,64,40
2025-04-18,36,55,80,43,3,78,72,50,60,36,10,79,39,98,97,31,19,75,76,3
2025-04-19,53,28,4,43,13,28,56,24,36,70,80,45,58,33,88,8,9,3,10,62
2025-04-20,99,60,25,81,35,59,44,51,10,93,30,60,0,45,76,61,31,65,79,15
2025-04-21,6,46,43,4,67,58,31,27,28,11,92,6,4,78,45,81,50,89,34,58
2025-04-22,21,44,13,49,45,2,9,56,71,66,72,47,34,68,27,62,9,53,71,31
2025-04-23,91,7,26,67,82,11,9,46,34,54,84,28,1,67,56,51,78,84,14,83
2025-04-24,54,87,56,89,83,32,64,56,53,10,2,34,49,55,51,14,81,71,86,88
2025-04-25,83,66,44,63,24,92,63,59,58,68,68,4,42,97,75,19,42,46,97,95
2025-04-26,7,26,7,19,44,60,81,8,28,60,45,30,17,70,23,68,91,21,72,80
2025-04-27,63,32,23,78,32,80,84,87,81,90,92,49,29,18,39,25,84,84,44,80
2025-04-28,64,57,81,80,79,54,32,40,68,91,72,79,29,43,74,87,51,1,88,9
2025-04-29,52,47,96,12,66,31,43,41,34,88,72,89,80,41,6,29,34,10,15,2
2025-04-30,43,16,27,48,16,6,76,88,33,46,28,46,8,45,46,30,86,42,14,75
2025-05-01,14,8,36,79,95,65,89,56,19,56,73,7,41,8,39,56,71,35,12,49
2025-05-02,12,9,73,60,53,16,92,86,84,6,7,47,28,33,70,93,60,2,4,23
2025-05-03,0,13,5,27,4,91,52,86,67,46,46,72,32,53,11,78,32,17,74,9
2025-05-04,95,68,74,8,56,2,32,72,21,69,55,91,49,30,87,47,28,41,44,22
2025-05-05,79,82,44,1,10,50,26,33,53,66,18,68,10,56,66,29,83,78,88,34
2025-05-06,93,48,31,62,88,88,24,15,44,93,96,27,6,70,23,21,73,20,78,92
2025-05-07,15,54,70,53,90,6,99,56,21,63,66,0,83,7,21,59,77,63,62,49
2025-05-08,51,43,27,36,87,38,76,61,22,15,12,49,20,25,83,48,33,18,43,26
2025-05-09,3,86,56,83,74,1,65,14,7,2,84,57,77,63,13,60,11,5,34,9
2025-05-10,70,60,68,90,36,55,37,14,84,57,62,25,82,50,6,32,45,33,11,32
2025-05-11,0,21,63,53,37,95,4,64,62,52,26,50,47,14,23,43,37,13,23,59
2025-05-12,70,75,53,5,23,72,28,67,64,51,30,7,72,24,28,12,72,95,48,36
2025-05-13,51,39,30,97,93,62,1,37,19,58,39,41,92,90,27,62,86,95,74,9
2025-05-14,68,49,28,89,63,91,6,78,58,30,87,79,56,97,79,46,5,60,43,57
2025-05-15,4,82,80,75,78,18,51,75,62,51,35,66,3,2,43,54,32,68,92,12
2025-05-16,47,94,95,49,77,19,80,97,33,23,11,44,32,49,51,86,88,43,75,55
2025-05-17,72,70,82,16,79,22,68,95,58,88,81,70,7,2,90,69,54,0,12,68
2025-05-18,23,35,82,32,51,7,49,71,22,57,58,81,36,89,47,3,7,91,7,79
2025-05-19,98,83,40,23,16,36,49,47,61,79,16,33,74,89,83,96,79,97,93,65
2025-05-20,70,30,89,69,89,21,36,8,93,81,76,43,1,96,38,24,85,20,17,47
2025-05-21,45,88,99,25,20,46,44,82,9,16,20,8,6,51,88,82,19,14,61,32
2025-05-22,50,71,89,18,6,22,55,8,32,30,10,97,85,59,88,28,84,67,23,67
2025-05-23,51,49,92,38,91,82,42,77,11,50,6,19,35,9,89,87,0,9,93,0
2025-05-24,95,57,55,3,36,83,32,90,51,83,78,46,83,86,96,7,80,66,70,92
2025-05-25,3,75,37,60,23,29,61,36,29,3,15,60,40,2,35,36,22,16,0,62
2025-05-26,76,23,32,89,96,56,39,98,5,29,52,24,92,52,89,33,16,91,47,79
2025-05-27,31,10,63,26,91,29,28,75,37,14,23,66,12,69,94,13,27,34,58,64
2025-05-28,96,98,32,20,24,61,26,81,46,1,78,42,99,76,55,12,52,61,85,81
2025-05-29,93,70,47,41,47,30,14,25,69,7,39,17,68,33,52,83,52,29,59,97
2025-05-30,56,34,77,61,96,15,98,69,61,76,15,25,11,49,51,90,44,71,40,79
2025-05-31,11,10,32,99,53,65,9,38,93,56,5,85,10,61,15,87,97,25,84,90
2025-06-01,75,77,70,6,35,30,20,45,26,52,48,0,13,58,97,57,93,99,68,58
2025-06-02,57,20,16,29,33,27,19,75,37,58,39,43,42,57,23,98,60,69,34,86
2025-06-03,36,83,22,83,95,20,3,82,58,24,53,98,94,30,68,51,28,14,12,2
2025-06-04,63,27,58,75,0,44,27,61,14,57,58,63,10,97,43,45,71,92,68,66
2025-06-05,69,67,54,51,47,76,46,13,48,63,56,61,38,17,72,3,25,93,36,33
2025-06-06,12,25,33,27,24,93,56,4,93,80,10,23,19,69,60,76,50,30,24,66
2025-06-07,37,40,21,78,60,22,41,70,69,45,65,62,8,58,4,79,82,5,33,78
2025-06-08,66,38,26,29,12,99,67,54,98,37,87,89,12,99,74,34,40,7,78,30
2025-06-09,34,51,50,20,1,71,43,71,38,37,90,26,38,35,19,20,94,9,71,11
2025-06-10,15,73,62,35,24,41,87,72,89,28,46,66,87,60,4,44,86,78,95,74
2025-06-11,16,20,34,11,69,35,19,23,94,76,32,78,92,76,39,17,78,5,28,7
2025-06-12,24,31,36,14,61,96,11,71,18,64,16,88,2,21,65,67,45,24,62,99
2025-06-13,63,17,91,71,59,17,29,47,59,35,64,16,82,17,95,72,77,32,31,81
2025-06-14,83,58,38,55,70,78,45,79,64,84,80,41,76,60,66,22,77,11,19,35
2025-06-15,76,41,61,91,71,83,13,6,24,89,72,38,91,65,80,8,83,48,8,3
2025-06-16,56,58,18,30,39,1,97,82,25,84,60,17,78,9,42,75,89,28,60,84
2025-06-17,86,0,9,18,1,89,6,91,30,7,37,72,13,95,17,89,1,73,48,76
2025-06-18,65,19,4,40,57,84,23,30,33,72,12,52,59,52,54,43,98,45,83,55
2025-06-19,61,81,98,14,58,18,4,89,99,69,40,75,98,91,86,51,21,13,7,34
2025-06-20,4,67,82,79,8,20,96,99,97,92,14,78,21,25,49,80,44,22,90,28
2025-06-21,77,76,9,44,13,72,74,30,68,41,56,68,83,49,70,27,46,8,48,37
2025-06-22,92,26,99,21,59,32,90,48,26,16,74,89,76,51,92,51,22,23,64,81
2025-06-23,69,12,46,6,92,10,91,35,58,70,83,71,50,26,20,68,39,72,78,25
2025-06-24,2,49,32,10,43,38,22,32,4,96,71,18,56,65,53,60,86,89,2,51
2025-06-25,45,4,90,99,70,27,6,28,60,28,74,98,21,99,49,41,19,7,74,67
2025-06-26,76,21,74,62,39,17,66,90,80,98,15,64,35,34,33,66,78,55,69,35
2025-06-27,49,16,5,45,97,92,89,36,74,93,6,44,37,84,57,99,5,31,55,21
2025-06-28,96,69,60,13,79,97,80,56,68,53,3,87,23,31,91,74,55,25,82,53
2025-06-29,54,18,43,35,29,47,84,31,24,88,77,56,68,8,73,89,47,84,56,3
2025-06-30,1,12,96,95,4,36,94,55,79,20,10,33,69,92,78,40,37,87,51,45
2025-07-01,28,68,15,38,75,67,13,35,39,23,20,50,33,60,64,95,59,82,91,42
2025-07-02,17,27,68,32,13,13,33,14,91,0,23,92,80,92,87,42,9,83,37,11
2025-07-03,77,2,21,65,24,6,68,30,91,6,34,89,7,87,83,13,55,11,92,98
2025-07-04,34,96,27,60,24,2,35,44,19,51,93,81,41,41,86,57,41,27,93,48
2025-07-05,32,89,68,88,30,97,87,63,97,43,50,59,78,70,91,47,56,41,78,71
2025-07-06,95,96,55,3,58,64,6,18,86,43,92,32,98,67,74,59,54,72,20,48
2025-07-07,95,89,93,80,78,92,76,9,57,3,17,67,92,1,75,45,82,63,58,42
2025-07-08,34,50,67,37,48,59,0,21,18,87,89,17,69,41,54,41,46,68,28,2
2025-07-09,50,9,95,34,2,48,32,68,70,69,39,85,4,47,94,41,98,71,40,68
2025-07-10,94,84,19,81,22,9,40,59,31,84,32,12,49,63,27,89,6,59,84,81
2025-07-11,65,4,8,48,94,7,85,81,95,15,10,37,51,85,92,32,82,83,41,45
2025-07-12,88,87,96,61,48,82,8,87,21,46,68,2,39,29,6,16,15,75,40,4
2025-07-13,22,72,22,43,65,96,6,22,22,88,55,75,45,47,97,16,39,98,26,11
2025-07-14,29,83,99,62,98,17,62,59,13,61,53,75,83,22,11,92,74,36,53,82
2025-07-15,16,0,54,9,96,20,73,71,16,2,23,54,12,94,78,22,11,6,81,88
2025-07-16,52,56,42,79,87,31,90,24,22,85,52,5,10,28,17,99,71,43,80,29
2025-07-17,2,36,35,14,63,38,29,60,72,99,88,1,15,54,46,87,81,52,94,35
2025-07-18,65,69,50,21,15,16,38,67,31,86,59,45,32,11,55,37,96,74,13,55
2025-07-19,87,93,93,81,27,63,70,83,88,53,32,52,92,52,14,43,76,97,42,79
2025-07-20,27,36,29,67,91,81,59,53,85,93,77,65,79,48,42,96,55,57,11,51
2025-07-21,37,27,96,92,97,34,65,30,44,26,58,28,29,42,2,89,22,63,6,38
2025-07-22,4,99,86,85,20,56,86,37,3,42,89,11,8,59,22,38,39,69,2,65
2025-07-23,49,51,70,64,67,29,85,61,46,50,24,78,27,57,93,55,3,96,56,18
2025-07-24,49,36,41,48,82,24,66,71,98,31,20,93,95,77,38,97,58,21,82,48
2025-07-25,5,77,81,85,16,33,79,76,88,54,31,41,29,64,49,56,67,23,89,4
2025-07-26,24,12,41,94,82,49,40,3,49,25,0,84,72,93,46,49,56,88,20,6
2025-07-27,66,50,59,88,90,37,68,49,55,81,27,9,68,30,29,12,95,83,73,54
